thrust,tau_x,tau_y,tau_z
568.7764308831064,564.5250038107702,555.9237769866417,558.5519167883622
568.3129300607468,564.6571198134172,556.7364277797808,558.8588139064707
564.3514048295136,563.9054374076583,560.6198831664999,560.0874140359844
563.9132735227788,564.0285757767366,561.4460938798977,560.386599170181
563.4745935057528,564.1567571852162,562.2764072203074,560.6820060781698
560.4494297075506,563.715612990264,565.2260127050799,561.3670438263389
560.1552409479418,563.8921576663242,565.8948460258761,561.5907084951835
559.8639874700361,564.074624065769,566.5637079316937,561.8090849464086
557.9827677935009,564.0009747988968,568.218648190702,561.8806766280788
557.808828859444,564.2135473205863,568.7498342023194,562.0460803928612
557.6378986196113,564.4309820080276,569.2798504792951,562.2067750410632
556.5372256627508,564.5108993838342,570.0978540125577,561.9790266884096
556.4303229763434,564.7328769928417,570.5436271303718,562.1160455653983
556.3265377957455,564.9537978389326,570.9869384769518,562.2536323982976
555.6721418824638,564.9701546527466,571.1483212514435,561.8568943551044
555.614721233909,565.1909760997333,571.5251409195672,561.9729175012193
555.5584905885305,565.4066623673696,571.9012519797299,562.0939486891083
555.1029857174763,565.2120948690524,571.5359417082358,561.5574029831056
555.073587003663,565.4188414085058,571.868065193852,561.6669789449138
555.0451105882142,565.621026761287,572.1996347133748,561.7812635641839
554.7464206328481,565.2447632164339,571.5211853395884,561.2305566022947
554.7368713992399,565.4379045703499,571.8247465974914,561.3404962920306
554.7288796964194,565.6275382947409,572.1273860404515,561.4543081323219
554.5711484161492,565.2841702084776,571.5353163303046,561.0614729887894
554.5772578733033,565.4755424181478,571.8215625652465,561.1667972082134
554.5862914624496,565.6643858368443,572.1063560238889,561.2754731732707
554.513263605267,565.0147808145313,571.0369383765122,560.7379039876455
554.5435467856246,565.1917211418299,571.3003599750178,560.8507557320213
554.577559872589,565.3673669462627,571.5615957954892,560.9656071619563
554.6657784367655,564.7262155733146,570.5217292634637,560.5505032640785
554.7185550244585,564.8955883614674,570.7734488703329,560.6734843346518
554.7755522632559,565.0645643329425,571.0230956952398,560.798030309571
555.0663220622598,564.2279232533535,569.6342818466549,560.3400198653914
555.1454417992237,564.3907816381229,569.8710611875946,560.4724440209555
555.2291728083827,564.5530757670898,570.1058711396897,560.6069522019282
555.5999103745007,563.8248967275669,568.8854473833495,560.2748915619052
