thrust,tau_x,tau_y,tau_z
558.0665286744353,571.8856624873379,580.7863391934535,565.7738796709713
557.7826577674159,571.7967464817982,580.6452903964463,565.5547044327112
557.5065072045277,571.7093059555026,580.4896402318333,565.3237562843303
557.2381977557108,571.5916618645392,580.3206622775928,565.113061585364
556.9768828896753,571.4389877020459,580.1407741392363,564.9272816765794
556.7222052426188,571.2760391228152,579.9514678040473,564.7420229073771
556.4755791852991,571.1280823599978,579.7518309904756,564.5329894282463
556.2388010341666,570.9938527758723,579.5404807645913,564.3027249877289
556.0132500076008,570.8504290439267,579.3169996234514,564.0751096809917
555.7985987712277,570.680736838384,579.0830747794596,563.8676405898583
555.5934041517321,570.4910784136831,578.8413558554872,563.6743721403324
555.3973318984193,570.3016993010853,578.5929720770498,563.4757128348634
555.2117757123341,570.1237411986415,578.3370709880747,563.2614127045294
555.038973989343,569.9490478058877,578.0723241287076,563.0408181043093
554.8796866472619,569.762502536822,577.7989115071143,562.8297227236072
554.7330156985134,569.5597676258777,577.5187632497693,562.6330540532282
554.5975752361983,569.3501411348287,577.2340167857736,562.4421030662759
554.4736183859197,569.1442162043141,576.9451883145911,562.247104471291
554.3625569390626,568.9424861664295,576.651414242752,562.048280627725
554.2657534577847,568.7378029928992,576.3522296717334,561.8537392320827
554.1138258361665,568.3093692384188,575.7413816970541,561.4900820451978
554.1138258361665,568.3093692384188,575.7413816970541,561.4900820451978
554.057934595859,568.0939959974411,575.4317525656127,561.3140260275278
554.2361218814115,568.4909426295172,575.8829473807884,561.5507309091
553.9878922425527,567.6629779538833,574.8051949413032,560.9747351419459
553.9734749797482,567.4427478021261,574.4895935479077,560.8175073540591
553.9732692030022,567.2218013815087,574.1682841393466,560.662544936869
553.9885062433681,567.0049150594624,573.8420195772904,560.5071209879625
554.0191971414936,566.7920341805882,573.5159738232405,560.3569529571101
553.9340442278473,565.9381761519951,572.4014716611642,559.8531964951695
554.0027607254997,565.7105142464499,572.07348850563,559.7360330475467
554.1956862788063,566.1199015041406,572.5267829343285,559.976526710202
554.2784263481601,565.9060046053869,572.2036869229952,559.8593558157403
554.3775127477608,565.7044200479052,571.8806602382436,559.7413090248242
554.494514610609,565.5040568922174,571.5557713257457,559.6332971560333
554.6258450104842,565.2946375414722,571.2322144324397,559.5457852600964
554.7616301670021,565.0870560155073,570.9286893689831,559.4790148044955
554.901479246567,564.8932109181843,570.6420841601232,559.4176888403629
555.0531740649272,564.713646484585,570.3516752965068,559.3488145662798
555.223822096385,564.5435595407414,570.0527755022996,559.2787596142515
555.4131601199084,564.3673543734677,569.7469221910696,559.2246079210338
